epoch,categorical_accuracy,loss,lr,output_iou_0,output_iou_1,precision_0,precision_1,recall_0,recall_1,val_categorical_accuracy,val_loss,val_output_iou_0,val_output_iou_1,val_precision_0,val_precision_1,val_recall_0,val_recall_1
17,0.980797529220581,0.013193627819418907,0.0005,0.9501100182533264,0.7666990160942078,0.9878082871437073,0.9492716193199158,0.9895800352096558,0.9234899878501892,0.9789566993713379,0.013693763874471188,0.9687283039093018,0.7585524916648865,0.9847936630249023,0.9389250874519348,0.9910382032394409,0.9000318646430969
18,0.9816784858703613,0.012495928443968296,0.0005,0.9538480043411255,0.7746114134788513,0.9884117841720581,0.9515852332115173,0.990079402923584,0.9255008101463318,0.9798654317855835,0.014182960614562035,0.9697147011756897,0.7618726491928101,0.9829253554344177,0.9580369591712952,0.9940515160560608,0.8871936798095703
19,0.9819788336753845,0.012286790646612644,0.0005,0.9542510509490967,0.7767190337181091,0.9886364340782166,0.9526818990707397,0.9901475310325623,0.9275116324424744,0.9783899784088135,0.023850642144680023,0.968051016330719,0.7837887406349182,0.9849298596382141,0.9338691234588623,0.9902330040931702,0.9010214805603027
20,0.9825315475463867,0.011873981915414333,0.0005,0.9552735686302185,0.781384289264679,0.9890648722648621,0.9527906179428101,0.9904671311378479,0.9282351732254028,0.9801750779151917,0.013858454301953316,0.9696618914604187,0.7786887884140015,0.9835613965988159,0.9562035799026489,0.9937494993209839,0.8914994597434998
21,0.9824727773666382,0.011881296522915363,0.0005,0.9552921652793884,0.78005051612854,0.9890571236610413,0.9526536464691162,0.9903609156608582,0.9292635917663574,0.9783139228820801,0.017644930630922318,0.9672918915748596,0.7689963579177856,0.9826130270957947,0.9479396343231201,0.9925577044487,0.8852666616439819
22,0.982343316078186,0.012008771300315857,0.0005,0.9550729393959045,0.7810959815979004,0.9890273213386536,0.9525596499443054,0.9902013540267944,0.9297962188720703,0.981787919998169,0.012271123006939888,0.9713250398635864,0.793833315372467,0.9873954653739929,0.9439282417297363,0.9916588664054871,0.9173027276992798
23,0.982975959777832,0.01155273336917162,0.0005,0.9570906162261963,0.7815245985984802,0.9894009828567505,0.954494059085846,0.9906075596809387,0.930691659450531,0.9814479947090149,0.012123964726924896,0.9712485074996948,0.7887520790100098,0.9864751696586609,0.9471120238304138,0.9922116994857788,0.9111326932907104
24,0.983062744140625,0.011477727442979813,0.0005,0.9575724005699158,0.7830868363380432,0.9894054532051086,0.9548166990280151,0.9907339215278625,0.9300535321235657,0.9791091680526733,0.014283262193202972,0.9686114192008972,0.7624657154083252,0.9822928309440613,0.9563199281692505,0.9938264489173889,0.8829659819602966
25,0.9829680323600769,0.011701968498528004,0.0005,0.955939769744873,0.7822145223617554,0.9893652200698853,0.9555157423019409,0.9905021786689758,0.9330716729164124,0.9784915447235107,0.014612412080168724,0.9659968614578247,0.7693521976470947,0.9934695959091187,0.8887792825698853,0.9816517233848572,0.9578464031219482
26,0.9834200739860535,0.011001652106642723,0.0005,0.9551177620887756,0.7902435660362244,0.9897359609603882,0.9558579325675964,0.9907484650611877,0.9329891204833984,0.9804536700248718,0.01650010049343109,0.9702898859977722,0.7944101691246033,0.9864750504493713,0.9396998286247253,0.9910491108894348,0.9112361669540405
27,0.9832524657249451,0.01135994028300047,0.0005,0.9550018906593323,0.7924422025680542,0.9895431995391846,0.9572184681892395,0.9905774593353271,0.9357354640960693,0.9795421361923218,0.016123255714774132,0.9692022204399109,0.7859495282173157,0.9832053184509277,0.9536094069480896,0.9933786988258362,0.889150083065033
28,0.9834303259849548,0.011285336688160896,0.0005,0.9568945169448853,0.7891317009925842,0.9897189736366272,0.9557197093963623,0.9908156394958496,0.9323837757110596,0.9824957847595215,0.01721271499991417,0.9728086590766907,0.793866753578186,0.9879297614097595,0.9458845257759094,0.9919356107711792,0.9208290576934814
29,0.9838969111442566,0.010933554731309414,0.0005,0.9565353393554688,0.7889618277549744,0.9898972511291504,0.958219587802887,0.9911053776741028,0.9355419278144836,0.979874312877655,0.014763017185032368,0.9692198038101196,0.7894654273986816,0.9874210357666016,0.9298198819160461,0.9893975853919983,0.9176607728004456
30,0.9841538667678833,0.010627255775034428,0.0005,0.9591567516326904,0.7925191521644592,0.9901466369628906,0.9575892686843872,0.9912312030792236,0.9353286623954773,0.982862114906311,0.011263147927820683,0.9730764627456665,0.7978154420852661,0.988534152507782,0.9448828101158142,0.9917416572570801,0.9248538017272949
31,0.983687698841095,0.010928475297987461,0.0005,0.9568057656288147,0.7918694019317627,0.9899555444717407,0.9559195041656494,0.9908766746520996,0.934036910533905,0.9805524945259094,0.012568148784339428,0.9704941511154175,0.7732650637626648,0.9876623153686523,0.933285117149353,0.9899415373802185,0.9192156791687012
32,0.9830533862113953,0.011396566405892372,0.0005,0.9558196663856506,0.7911621332168579,0.9896246194839478,0.9540130496025085,0.9904045462608337,0.9332435727119446,0.9802505970001221,0.019796257838606834,0.9700413346290588,0.7878059148788452,0.984933614730835,0.9478181004524231,0.9924082159996033,0.9008288979530334
33,0.9839458465576172,0.010945574380457401,0.0005,0.9570559859275818,0.7940200567245483,0.9900303483009338,0.9582924842834473,0.9909607172012329,0.9373774528503418,0.9803146719932556,0.017466465011239052,0.9705251455307007,0.7924342155456543,0.9862098097801208,0.9402981996536255,0.9911608099937439,0.9094603061676025
34,0.9836398959159851,0.010876193642616272,0.0005,0.9582734107971191,0.793668806552887,0.9899753332138062,0.9557676315307617,0.990757167339325,0.9351940155029297,0.9831489324569702,0.010852850042283535,0.9730498194694519,0.7939409017562866,0.9869294762611389,0.9571081399917603,0.993729829788208,0.9140256643295288
35,0.9837205410003662,0.010911503806710243,0.0005,0.9563668966293335,0.8004433512687683,0.989945650100708,0.9573235511779785,0.990812361240387,0.9356852173805237,0.9813572764396667,0.012050398625433445,0.9704827070236206,0.8027267456054688,0.9863564372062683,0.9471750855445862,0.9922282099723816,0.9103403091430664
36,0.9843137860298157,0.010707458481192589,0.0005,0.9576954245567322,0.7919842600822449,0.9903788566589355,0.958299458026886,0.9911507964134216,0.9366672039031982,0.9620814323425293,0.04428749531507492,0.9467790722846985,0.7358866333961487,0.9656489491462708,0.9330662488937378,0.9915493130683899,0.7695761322975159
37,0.9845662117004395,0.010339992120862007,0.0005,0.9587555527687073,0.8018143773078918,0.9906107187271118,0.9582177400588989,0.9912219047546387,0.9379668235778809,0.9830368757247925,0.011907353065907955,0.9735100269317627,0.800597071647644,0.9870246052742004,0.9556394815444946,0.9935005307197571,0.9146794080734253
38,0.9851069450378418,0.009898792020976543,0.0005,0.959408164024353,0.804866373538971,0.9910461902618408,0.9593940377235413,0.9914092421531677,0.9401213526725769,0.9831271767616272,0.010789340361952782,0.9735376238822937,0.810204029083252,0.9858835339546204,0.9638218879699707,0.9947887659072876,0.9069483876228333
39,0.9845712780952454,0.010402186773717403,0.0005,0.9580716490745544,0.8018646836280823,0.9905703067779541,0.9598932862281799,0.9911196827888489,0.9404522180557251,0.9836756587028503,0.010671393014490604,0.9734164476394653,0.8050212860107422,0.9875683784484863,0.9570097327232361,0.9936854839324951,0.9182846546173096
40,0.9849402904510498,0.010077357292175293,0.0005,0.9581406712532043,0.8043769598007202,0.9908502697944641,0.9595465660095215,0.9913740158081055,0.9404998421669006,0.9843806028366089,0.011239243671298027,0.9742794632911682,0.8009122610092163,0.9914892911911011,0.9382932186126709,0.9904921650886536,0.9444578289985657
41,0.9848456382751465,0.010200255550444126,0.0005,0.9578853249549866,0.8015641570091248,0.9907256960868835,0.9593908190727234,0.9914190769195557,0.9390259385108948,0.9785711169242859,0.01564008556306362,0.9674907326698303,0.769304096698761,0.9807780385017395,0.9624407887458801,0.9947870373725891,0.8726351857185364
42,0.9843816161155701,0.01056363433599472,0.0005,0.9580560922622681,0.802844762802124,0.9905025362968445,0.9572127461433411,0.9911356568336487,0.9367966055870056,0.9844353199005127,0.01026679016649723,0.9741800427436829,0.8223369121551514,0.9926788210868835,0.9319159984588623,0.9893496632575989,0.9523336887359619
43,0.9853729009628296,0.009889847598969936,0.0005,0.9592736959457397,0.8089016675949097,0.991176962852478,0.9602074027061462,0.9915855526924133,0.9411316514015198,0.9831007719039917,0.010845078155398369,0.9736588001251221,0.8055941462516785,0.987204372882843,0.9549752473831177,0.993389904499054,0.9158865213394165
44,0.9851857423782349,0.009954027831554413,0.0005,0.9587534070014954,0.8032034039497375,0.9909934997558594,0.9604913592338562,0.9915327429771423,0.9408276081085205,0.9829613566398621,0.011362853460013866,0.9725088477134705,0.7896982431411743,0.9896402955055237,0.9389678239822388,0.9907243251800537,0.9322488903999329
45,0.9846831560134888,0.010140961967408657,0.0005,0.958237886428833,0.8090302348136902,0.9907340407371521,0.9586416482925415,0.9912108182907104,0.9391617774963379,0.9836590886116028,0.010907125659286976,0.9740994572639465,0.8034287095069885,0.9881026148796082,0.9534826278686523,0.993115246295929,0.921883761882782
46,0.9846577048301697,0.010247812606394291,0.0005,0.959409236907959,0.8018893599510193,0.9906582832336426,0.958916187286377,0.9912540316581726,0.938022255897522,0.9819456338882446,0.014123710803687572,0.9720979332923889,0.788322389125824,0.9913886189460754,0.9219178557395935,0.9877617955207825,0.9439504146575928
47,0.9845534563064575,0.010220009833574295,0.0005,0.9583801627159119,0.808743417263031,0.9905666708946228,0.9600047469139099,0.9910757541656494,0.9404171109199524,0.9857205748558044,0.010411650873720646,0.9769495129585266,0.8116616010665894,0.9896160960197449,0.9594058990478516,0.9939643740653992,0.9318673014640808
48,0.984730064868927,0.010077934712171555,0.0005,0.9593034386634827,0.8055019974708557,0.9908074140548706,0.9590291380882263,0.9911606907844543,0.9393213987350464,0.976918637752533,0.018404239788651466,0.9668431878089905,0.7582632899284363,0.9775185585021973,0.9723527431488037,0.9962990283966064,0.8503140807151794
49,0.9850135445594788,0.010038004256784916,0.0005,0.9592470526695251,0.8090589046478271,0.990912139415741,0.9592689275741577,0.9914430975914001,0.939892590045929,0.9846574664115906,0.0104442173615098,0.9752267003059387,0.8025321960449219,0.9897608757019043,0.9505909085273743,0.9925772547721863,0.9329205751419067
50,0.9855802059173584,0.009646336548030376,0.0005,0.9595340490341187,0.8115343451499939,0.9912170171737671,0.96145099401474,0.9917599558830261,0.9417599439620972,0.984318733215332,0.01192757673561573,0.9746910333633423,0.8093014359474182,0.9923842549324036,0.932756781578064,0.989512026309967,0.9503925442695618
51,0.9851087331771851,0.009916611015796661,0.0005,0.9592882990837097,0.8078149557113647,0.9909605383872986,0.9604460000991821,0.9914025664329529,0.9422255158424377,0.9838682413101196,0.011082615703344345,0.9741650819778442,0.8010647296905518,0.9864574074745178,0.9657747149467468,0.9950593709945679,0.9107587933540344
52,0.9854243397712708,0.009670850820839405,0.0005,0.9595621228218079,0.8046351075172424,0.9912503957748413,0.9599424600601196,0.9915998578071594,0.9409996271133423,0.985202968120575,0.009930919855833054,0.9763475656509399,0.8139674067497253,0.9897303581237793,0.9548176527023315,0.9932440519332886,0.9326733350753784
53,0.9867150187492371,0.008828471414744854,5.0000002e-05,0.9613621234893799,0.8251981139183044,0.992077112197876,0.9650870561599731,0.9921621680259705,0.9477406144142151,0.9848828315734863,0.009850578382611275,0.9754598140716553,0.8190467953681946,0.99095219373703,0.945030927658081,0.9916226863861084,0.9408535361289978
54,0.9867110252380371,0.008736522868275642,5.0000002e-05,0.9596041440963745,0.824298083782196,0.9921192526817322,0.9651057124137878,0.9920179843902588,0.9498025178909302,0.985791802406311,0.00933792069554329,0.9768237471580505,0.8159594535827637,0.9911668300628662,0.9503306150436401,0.9924617409706116,0.9422199130058289
55,0.9868961572647095,0.008672717027366161,5.0000002e-05,0.9618754386901855,0.8260027766227722,0.9922516345977783,0.9652017951011658,0.9921804666519165,0.9486849308013916,0.9866629838943481,0.008849319070577621,0.9780583381652832,0.8223603963851929,0.9907594323158264,0.9592542052268982,0.9938915967941284,0.9394432306289673
56,0.986792802810669,0.008713819086551666,5.0000002e-05,0.9617487192153931,0.8250994682312012,0.99223393201828,0.9639795422554016,0.9921470284461975,0.9476186633110046,0.9855445027351379,0.009621266275644302,0.9765613079071045,0.8213716149330139,0.9899694323539734,0.9558659791946411,0.9933969378471375,0.9342463612556458
57,0.9870023727416992,0.008543490432202816,5.0000002e-05,0.9620029926300049,0.8203087449073792,0.9923680424690247,0.9654334187507629,0.9921585321426392,0.949907124042511,0.9861767292022705,0.009235397912561893,0.9775456190109253,0.8206501007080078,0.9905191659927368,0.957137405872345,0.993570864200592,0.9378738403320312
58,0.9868620038032532,0.00864417850971222,5.0000002e-05,0.9651116132736206,0.8285276889801025,0.9922664761543274,0.9650483131408691,0.9921188950538635,0.9484868049621582,0.9865676760673523,0.009007067419588566,0.9777989983558655,0.8213964700698853,0.9918259382247925,0.9519895315170288,0.9926927089691162,0.9465547204017639
59,0.987060546875,0.008548297919332981,5.0000002e-05,0.9616796970367432,0.8252854347229004,0.9923570156097412,0.9660366177558899,0.9922254085540771,0.9499468207359314,0.9862008094787598,0.009155086241662502,0.9773223400115967,0.8264394998550415,0.9918764233589172,0.9490286707878113,0.9922149181365967,0.9469130039215088
60,0.9872896075248718,0.008373071439564228,5.0000002e-05,0.9628373384475708,0.8233623504638672,0.992579460144043,0.9654974341392517,0.9923300743103027,0.9498991370201111,0.9855987429618835,0.009694790467619896,0.9767494797706604,0.8185613751411438,0.9902604222297668,0.9544618725776672,0.9931626915931702,0.9361876845359802
61,0.9868716597557068,0.008625891990959644,5.0000002e-05,0.9616596102714539,0.8256871104240417,0.9922052621841431,0.9654951691627502,0.9921700954437256,0.9488911032676697,0.985286295413971,0.009889242239296436,0.976166844367981,0.8174405097961426,0.9908278584480286,0.9486990571022034,0.992219090461731,0.9399968981742859
62,0.9870232343673706,0.008503804914653301,5.0000002e-05,0.9620087742805481,0.823777437210083,0.9923853278160095,0.9651405811309814,0.9922025799751282,0.9496583342552185,0.9855794310569763,0.009701589122414589,0.9766041040420532,0.8166186809539795,0.989944338798523,0.9562824964523315,0.9934633374214172,0.9340760707855225
63,0.987266480922699,0.008402997627854347,5.0000002e-05,0.9626002311706543,0.8286970853805542,0.9924812912940979,0.9657981991767883,0.9924198389053345,0.9496376514434814,0.9866406917572021,0.008906987495720387,0.9779744744300842,0.8233965039253235,0.991424560546875,0.9549657702445984,0.993186354637146,0.9438799023628235
64,0.9874321222305298,0.00823558121919632,5.0000002e-05,0.9644362926483154,0.8311699032783508,0.9926066398620605,0.9664997458457947,0.9924566745758057,0.9501529335975647,0.9851475358009338,0.010093103162944317,0.9761064648628235,0.8272718787193298,0.9901415109634399,0.9518623948097229,0.9927585124969482,0.9354273676872253
65,0.9873706102371216,0.008252700790762901,5.0000002e-05,0.96340012550354,0.8284255266189575,0.992638885974884,0.9661774039268494,0.9923630356788635,0.9505137801170349,0.9861368536949158,0.00934959389269352,0.977402925491333,0.8232533931732178,0.9909557700157166,0.9541409015655518,0.9930782914161682,0.9407899975776672
66,0.9873071908950806,0.008296006359159946,5.0000002e-05,0.963683545589447,0.8226812481880188,0.9925232529640198,0.9659258723258972,0.9924095273017883,0.9496147632598877,0.9857500195503235,0.009319097734987736,0.9766231179237366,0.8185572624206543,0.9913065433502197,0.949184000492096,0.9922706484794617,0.9431531429290771
67,0.9874251484870911,0.008241318166255951,5.0000002e-05,0.9634836316108704,0.8291900157928467,0.9926255345344543,0.9662961363792419,0.9924708604812622,0.9497640132904053,0.9867460131645203,0.008898882195353508,0.978126585483551,0.8254046440124512,0.9920544624328613,0.9519087076187134,0.9926681518554688,0.9480621814727783
68,0.9874235391616821,0.008259727619588375,5.0000002e-05,0.9642816185951233,0.8314113020896912,0.9926261901855469,0.9663999080657959,0.9924185872077942,0.9505570530891418,0.9852812886238098,0.009700439870357513,0.9761009216308594,0.8185922503471375,0.9913350939750671,0.9456228017807007,0.9916958808898926,0.9433743953704834
69,0.9879743456840515,0.007883680984377861,5.0000002e-05,0.9623757004737854,0.8263955116271973,0.9929907917976379,0.9676631093025208,0.9927269220352173,0.9528650641441345,0.985696017742157,0.009466714225709438,0.9765574336051941,0.8270729184150696,0.9914870262145996,0.9477089643478394,0.9920238256454468,0.9443572163581848
70,0.9874547719955444,0.008241594769060612,5.0000002e-05,0.9630334377288818,0.828369140625,0.9927055239677429,0.9660711884498596,0.9924130439758301,0.9505606293678284,0.9851763844490051,0.00975139532238245,0.9758991003036499,0.8243473768234253,0.9921097755432129,0.940336287021637,0.9907873868942261,0.9485239386558533
71,0.9877611398696899,0.008050528354942799,5.0000002e-05,0.966191291809082,0.8271639347076416,0.9928085207939148,0.9666183590888977,0.9927330017089844,0.9494668245315552,0.9867033362388611,0.008864333853125572,0.9778735637664795,0.8256337642669678,0.9919528365135193,0.9522063136100769,0.992720901966095,0.9473897218704224
72,0.987379789352417,0.008269453421235085,5.0000002e-05,0.9651622176170349,0.8265312314033508,0.9925128817558289,0.966228723526001,0.992530882358551,0.949661135673523,0.9869754314422607,0.008729178458452225,0.9785637259483337,0.824411928653717,0.9911105632781982,0.9593781232833862,0.9938958883285522,0.9417644739151001
73,0.9873064756393433,0.008315050974488258,5.0000002e-05,0.9638877511024475,0.8260995149612427,0.9925802946090698,0.9656646251678467,0.9923709630966187,0.9495689868927002,0.9862861633300781,0.009221778251230717,0.9775021076202393,0.823733389377594,0.9909242987632751,0.955437183380127,0.9932846426963806,0.9405696988105774
74,0.9875563979148865,0.008131337352097034,5.0000002e-05,0.9644394516944885,0.829417884349823,0.9927063584327698,0.9668171405792236,0.9924987554550171,0.950675368309021,0.987142026424408,0.008556189015507698,0.9786851406097412,0.8224835991859436,0.9920031428337097,0.9550992846488953,0.9931800365447998,0.9476972222328186
75,0.9876908659934998,0.008038670755922794,5.0000003e-06,0.964614748954773,0.827818751335144,0.9927907586097717,0.9667215347290039,0.9926272034645081,0.9508077502250671,0.986319363117218,0.009134553372859955,0.9774721264839172,0.8208639621734619,0.991669237613678,0.951134204864502,0.9925639033317566,0.9455287456512451
76,0.9877289533615112,0.007998614571988583,5.0000003e-06,0.9642180800437927,0.833074152469635,0.9928416013717651,0.9662006497383118,0.9926775693893433,0.9499202966690063,0.9871354699134827,0.008586591109633446,0.9787548184394836,0.8260372877120972,0.9921251535415649,0.9543080925941467,0.9930481314659119,0.9485081434249878
77,0.9877433776855469,0.007995298132300377,5.0000003e-06,0.9647403955459595,0.8321137428283691,0.9928123354911804,0.9675730466842651,0.9926180243492126,0.9514978528022766,0.9853174090385437,0.009891376830637455,0.9762154817581177,0.8252096772193909,0.9911047220230103,0.9472598433494568,0.9919729232788086,0.9418390989303589
78,0.987773597240448,0.007955418899655342,5.0000003e-06,0.9647333025932312,0.8313947916030884,0.9928286075592041,0.9674500823020935,0.992626965045929,0.9519705176353455,0.9861735701560974,0.009289153851568699,0.9773777723312378,0.8247093558311462,0.9910765886306763,0.9536715745925903,0.9929980635643005,0.9415930509567261
79,0.9877512454986572,0.008063712157309055,5.0000003e-06,0.9651952981948853,0.8255245685577393,0.9927791357040405,0.9668669104576111,0.9927459955215454,0.9500008821487427,0.9873110055923462,0.008472520858049393,0.9790007472038269,0.8279272317886353,0.992089033126831,0.9558116793632507,0.9932892918586731,0.9482579231262207
80,0.9874457716941833,0.008219552226364613,5.0000003e-06,0.9635673761367798,0.8302167057991028,0.9925820231437683,0.9674788117408752,0.9924116730690002,0.9523774981498718,0.985684335231781,0.009622646495699883,0.9767310619354248,0.8268150687217712,0.9911178946495056,0.9498439431190491,0.9923864603042603,0.9419018030166626
81,0.9877942800521851,0.007904020138084888,5.0000003e-06,0.9617443084716797,0.8289243578910828,0.9928776025772095,0.9676838517189026,0.9925965070724487,0.9523743987083435,0.9858759641647339,0.00945655070245266,0.9768836498260498,0.8264919519424438,0.9912505745887756,0.9504351019859314,0.9924739599227905,0.942772388458252
82,0.9877443313598633,0.007944933138787746,5.0000003e-06,0.9648045301437378,0.8266278505325317,0.9927216172218323,0.9671637415885925,0.9927650094032288,0.9507096409797668,0.9865607023239136,0.008994873613119125,0.9778319597244263,0.8240598440170288,0.9920676946640015,0.9504846334457397,0.9924389123916626,0.9481610059738159
83,0.9873420000076294,0.008237677626311779,5.0000003e-06,0.9646453261375427,0.8280919194221497,0.9925760626792908,0.9662842154502869,0.9923792481422424,0.9497247338294983,0.9858828783035278,0.009493752382695675,0.9769843816757202,0.8234126567840576,0.9911447167396545,0.951125979423523,0.9925897717475891,0.9420665502548218
84,0.9875512719154358,0.008096112869679928,5.0000003e-06,0.9642161726951599,0.829586923122406,0.9926673173904419,0.9665083289146423,0.9925662279129028,0.9504184126853943,0.9868456125259399,0.008848545141518116,0.9782792329788208,0.8258164525032043,0.9918015003204346,0.9541640281677246,0.993040919303894,0.9463744759559631
85,0.9876267910003662,0.008038914762437344,5.0000003e-06,0.9653568267822266,0.8332986235618591,0.9927204251289368,0.9669818878173828,0.9925799369812012,0.9508188962936401,0.9857150912284851,0.009619195014238358,0.9767488241195679,0.8277754187583923,0.9911924600601196,0.9496171474456787,0.9923462271690369,0.9423962235450745
86,0.9878946542739868,0.007905479520559311,5.0000003e-06,0.9655060172080994,0.831967294216156,0.9929708242416382,0.9658956527709961,0.992770254611969,0.9499127268791199,0.9868532419204712,0.00885161105543375,0.9782829284667969,0.8252048492431641,0.9917881488800049,0.9542994499206543,0.9930630922317505,0.9462857842445374
87,0.9877021312713623,0.008019906468689442,5.0000003e-06,0.9651473164558411,0.8315460681915283,0.992860734462738,0.9659454226493835,0.9926173686981201,0.9498277306556702,0.9865109920501709,0.009025899693369865,0.9778143763542175,0.8268129825592041,0.9916136860847473,0.9528631567955017,0.9928429126739502,0.945146918296814
88,0.9874899387359619,0.008172859437763691,5.0000003e-06,0.9638580679893494,0.8310578465461731,0.9926283359527588,0.9667080044746399,0.9925305247306824,0.950343906879425,0.9857180118560791,0.009570574387907982,0.9766918420791626,0.8274730443954468,0.9914647340774536,0.9480026364326477,0.992072343826294,0.9442076086997986
89,0.9876492619514465,0.008044170215725899,5.0000003e-06,0.9642614722251892,0.8280591368675232,0.9927763342857361,0.9664735198020935,0.9925917983055115,0.9506786465644836,0.9869623184204102,0.008728505112230778,0.9784628748893738,0.8262572288513184,0.9921515583992004,0.9528897404670715,0.9928202629089355,0.9486939907073975
90,0.9877001047134399,0.007979877293109894,5.0000006e-07,0.9644955396652222,0.825756311416626,0.9927183985710144,0.9666897058486938,0.9927358031272888,0.9493038654327393,0.9866143465042114,0.008954588323831558,0.9779180884361267,0.8251854181289673,0.9918224811553955,0.9523506164550781,0.9927506446838379,0.9465286135673523
